ngram,adasen,bikolano,cebuano,chavacano,english,ilokano,ilonggo,kinaray-a,masbatenyo,paranan,romblomanon,spanish,tagalog,tausug,waray,yami
d_i,-6.472714254088533e-15,-8.982133632519438e-16,-1.8083362339985917e-16,-4.019773020207094e-17,-1.1233145048062425e-14,-2.833052370289508e-15,-7.990122895964502e-16,-9.741734121089835e-16,-1.1161903526945964e-15,-1.3925995216021714e-15,-1.7069184230568516e-15,-1.2847895785006326e-15,-2.16980495266342e-16,-5.549824250081275e-15,-9.208057273883567e-16,-1.5310438706562016e-17
mta,3.7674974956544798e-06,1.1391282322449146e-05,0.00012713934555948743,0.0,0.0,1.054951487241029e-06,5.8035593096992325e-05,8.804133218717556e-05,9.698240191129326e-07,0.0,9.219206633228593e-07,0.0,2.0012949594596876e-06,0.0,9.137239603094646e-05,1.9275723677408777e-05
_dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5234997832375335e-05,0.0,0.0,0.0,0.0
gee,8.36341367837592e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.693842323376182e-05,0.0,0.0,0.0,0.0,0.0,0.0
omp,7.53499499130896e-07,1.0355711202226497e-06,0.0,8.997089919392975e-05,4.992816338887434e-05,1.054951487241029e-06,9.211998904284497e-07,0.0,3.87929607645173e-06,9.70803989595659e-07,0.0,0.00013571198305512046,0.0,0.0,1.9035915839780513e-06,1.8357832073722647e-06
ril,0.0,3.1803624694223143e-06,0.0,1.2952095295629836e-05,4.5465713339373484e-05,0.0,7.072786941288708e-07,7.361979687695822e-06,4.467667915943712e-06,0.0,7.078320890183169e-07,2.06516424184029e-05,8.220563371829394e-05,1.1691446564014252e-06,1.461539220379747e-06,5.6379092664028655e-05
i_k,7.255004476869869e-05,0.0001007792883231884,6.688510174359927e-05,4.1509566884355674e-07,3.3999220924244655e-06,0.00019824404394952564,7.965270035947342e-05,8.738383994701884e-05,8.936956144923246e-05,0.00016052611470991504,3.953992171188232e-05,0.0,5.532597131005209e-05,4.0523126345086735e-05,5.770711366900794e-05,3.5888901319943125e-05
lif,0.0,0.0,0.0,0.0,0.00047255153305760135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oyt,0.0,0.0,0.0,0.0,0.0,1.7564037617658588e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09403602947945e-06
auu,0.0,1.2858782440980047e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.32225716587446e-05,0.0,4.8652190347483246e-05,0.0,8.697592655380562e-05,0.0,5.909268218485945e-05,0.0
yor,0.0,4.5695192023181625e-06,0.0,3.0129612088031582e-05,0.0,0.0,0.0,1.9232060309558404e-06,0.0,2.1418651918328284e-06,0.0,8.092394627479637e-05,0.0,0.0,6.2997833706163705e-06,4.050251331640657e-06
sfo,0.0,0.0,0.0,4.306639539499537e-05,1.5562222809467045e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.462210802337422e-06,0.0,0.0,0.0,0.0
t_t,-4.197837982263243e-15,-5.527466850781194e-16,-1.1507594216354674e-16,-5.493689794283028e-16,-2.0723215864528955e-14,-6.880270042131662e-15,-2.1511869335289042e-16,-1.1922719372080098e-15,-2.7500342022910346e-16,-4.6473960779049216e-15,-1.999093648625141e-16,-3.059022805953887e-16,-2.1698049526634202e-15,-6.60390986279694e-16,-4.1277498124305654e-16,-1.837252644787442e-16
t_i,0.00015652120570849843,5.52948307613954e-06,3.2254236881431117e-06,0.0,0.00011819729156605054,7.958835128312762e-05,6.9815115852924915e-06,3.603457317402839e-06,5.679560914530661e-06,4.347582273393533e-06,1.2385999572396873e-05,7.791836855247624e-06,7.221676628944494e-05,2.1376277004042517e-05,1.901711700455943e-05,3.162017737439923e-07
epn,0.0,0.0,0.0,0.0,1.288776908354407e-05,4.683743364708957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.396024019612138e-05
nia,1.2978541103523917e-07,2.675556327164294e-06,4.396761764363505e-05,3.4591305736963063e-06,5.999862516043175e-07,7.359196865220705e-05,2.5387314855609058e-06,2.4023048782685594e-06,2.8397804572653306e-06,2.6754352451652507e-06,2.540717861004487e-06,5.89652518775496e-06,3.619456067012754e-06,0.0,3.934575931977814e-06,1.5810088687199615e-07
ayg,0.0,0.0,5.724095259839075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118762861567608e-06,0.0,0.0,0.0,0.0,2.8705338745816174e-05
koh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4085852222113857e-05,0.0
ikd,0.0,0.0,1.3209450599628631e-05,0.0,0.0,0.0,4.115542744319754e-06,1.1683143886188977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_y,9.974584158378617e-06,2.2847596011590813e-06,0.0,0.0004448548608291721,0.0002126257253583053,0.0,2.032424671895616e-06,0.0,0.0,0.0,2.034014898543114e-06,0.000534098045413656,0.0,0.0,0.0,0.0
m_h,0.0,4.590959994705747e-06,1.092329966150252e-06,1.780646131692684e-06,9.909036930481882e-05,0.0,2.041961079010704e-06,1.932229969668551e-06,3.7620500305262173e-06,2.6898938855451074e-05,1.17504629114766e-05,2.710121740108034e-06,1.1090335705902891e-06,2.0252394739916168e-05,8.175401107383235e-05,0.0
efe,0.0,0.0,0.0,0.000179443314145814,5.187407603155681e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.462210802337423e-05,0.0,0.0,0.0,0.0
aba,-1.1487496753858097e-14,-9.845800327954002e-15,-7.907361168666568e-15,-4.475347295830565e-15,-9.683745731088296e-17,-1.4534790421485303e-14,-1.5058308534702328e-14,-1.3071371604268303e-14,-1.6564911900858937e-14,-6.347662935675014e-15,-1.7007673656764664e-14,-1.127759741128333e-14,-1.495496336604942e-14,-1.7068567029998243e-14,-1.3097667674058523e-14,-4.899340386099845e-16
maf,0.0,0.0,0.0,1.7832599041281855e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
him,0.0,9.181919989411494e-06,0.0001496492053625845,0.0,0.0008371205874387617,1.1692195687239688e-06,0.0001587624738930822,0.00017583292723983814,0.0001504820012210487,2.9588832740996184e-05,6.6415659934432945e-06,1.355060870054017e-06,2.883487283534752e-05,3.501976590443837e-05,8.861079909937958e-05,0.0
aas,4.135337565045313e-05,8.488189059843443e-06,7.375930803191604e-06,1.1451208107211257e-06,0.0,3.270837882546128e-05,1.87126808668592e-05,1.3979287061776105e-05,8.986147886000002e-06,1.9720307644769808e-05,2.10271687843384e-05,1.742859936598042e-06,2.7102039623130554e-05,5.453871364959507e-05,9.49749534708419e-06,0.0
wha,0.0,0.0,0.00021514023022065653,0.0,0.0004768474560939971,0.0,3.749090455209971e-05,7.256498433067587e-05,7.176328120961664e-06,0.0,2.2171050021570387e-05,0.0,0.0,1.4084807498667922e-06,3.873609361151166e-05,0.0
uke,0.00019524692400164825,0.0,0.0,0.0,0.00010893555966626929,0.0001932366876564629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gwi,9.356273016409009e-06,0.0,0.0,0.0,0.0,3.2748575629706987e-06,1.429828036958882e-05,1.3529917944483126e-05,0.0,0.0,0.0,0.0,6.212566182414686e-06,0.0,0.0,0.0
mup,0.0,0.0,4.540233719234335e-06,0.0,0.0,1.6199409444682373e-06,7.072786941357001e-06,0.0,2.9784452773245677e-06,1.4907274418011376e-06,4.24699253415091e-06,0.0,3.6877293630992614e-05,2.338289312825429e-06,1.9000009865120176e-05,0.0
orp,6.732652551780974e-06,0.0,0.0,0.0,2.5937038015778404e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.008431882571165e-05,0.0,0.0,0.0,0.0
_ep,2.0908534196065486e-05,3.831415805780425e-06,0.0,1.4860499201336204e-06,6.4438845418107714e-06,0.0,0.0,0.0,0.0,0.0,3.4109307725492908e-06,4.523499783319108e-06,3.702204991026571e-06,0.0,1.7607315277959847e-06,0.0
sde,0.0,0.0,0.0,0.00012780029313149135,0.0,3.90311947061426e-06,0.0,0.0,0.0,0.0,0.0,0.0002578394876491892,0.0,0.0,0.0,8.490060049183452e-05
cad,0.0,0.0,0.0,0.0005528105702863837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001038143200265495,0.0,0.0,0.0,0.0
gd_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469722788333231e-05,4.1187628615676084e-05,0.0,0.0,0.0001292582854615033,0.0,0.0
cgi,2.230243647540099e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_ze,0.0,6.3125699927204014e-06,2.73082491537563e-06,8.012907592617077e-06,1.1581991217446355e-05,5.846097843619844e-06,6.125883237032111e-06,5.313632416588516e-06,6.986664342405832e-06,5.379787771090215e-06,8.174235068853287e-06,8.130365220324102e-06,9.426785350017458e-06,0.0,0.0,4.577912606311368e-06
w_w,2.1097985975665088e-05,0.0,1.9711526443331385e-06,0.0,5.3411523625307435e-05,5.2747574362051455e-06,3.6847995617137988e-06,3.486785433155468e-06,2.909472057338798e-06,0.0,8.297285969905734e-06,0.0,1.0006474797298438e-06,2.284140477393826e-06,6.66257054392318e-06,0.0
dik,7.752191000037042e-05,6.678761185851349e-05,0.0,0.0,0.0,0.000163614035391292,4.243672164814201e-06,4.015625284236495e-06,1.4892226386622839e-06,0.002273359348746735,0.0,0.0,0.0,1.1691446564127144e-06,0.0,7.047386583071631e-06
skw,0.0,0.00011494247417272178,0.0,0.0,0.0,0.0,0.0,0.0,8.611593745102231e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eph,0.0,0.0,0.0,0.0,0.00016599704330098178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2522326657818435e-06,8.201525355947479e-06
ipe,9.084978772466741e-06,1.4269633744876233e-06,1.0185548488872983e-06,9.685565606349659e-07,2.599940423618709e-06,2.780141037972266e-05,1.1106950249328962e-06,9.008643293507098e-07,1.3363672740072143e-06,3.67872346210222e-06,9.527691978766826e-07,2.3164920380465914e-06,1.0341303048607869e-06,0.0,9.836439829944534e-07,3.4940295998711145e-05
ywh,0.0,0.0,0.0,0.0,2.5775538166778258e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shm,0.0,0.0,0.0,0.0,1.7183692111185503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rn_,0.0,0.0,0.0,0.0,0.0003866330725063221,0.0,0.0,0.0,0.0,0.0,0.0,6.785249674937874e-06,0.0,0.0,0.0,0.0
_aa,8.351155195881207e-07,3.672767995764598e-05,5.46164983075126e-07,0.0,6.434439565247975e-07,5.846097843619844e-07,0.0,4.830574924171377e-07,6.986664342405832e-06,1.075957554218043e-06,2.554448459016652e-06,6.775304350270085e-07,3.8816174970660115e-05,3.3753991233193613e-06,7.015021595367551e-05,0.0
kfu,0.0,0.0,0.0,0.0,8.591846055592751e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_b,5.639096679607245e-06,1.8452584912703134e-06,2.4586436010638677e-06,2.862802026802814e-07,5.62760130026763e-05,4.511500527649832e-06,0.0,3.7278098831402946e-06,6.912421450769232e-07,5.7431071386522595e-05,3.94259414706345e-06,0.0,7.132115690297514e-07,5.4267376765766244e-05,3.3919626239586388e-06,1.3084546238820583e-05
fie,0.0,0.0,0.0,9.213509504828445e-05,0.00026634722772817855,0.00011319046464781356,0.0,0.0,0.0,0.0,0.0,0.00022165148938263629,0.0,0.0,0.0,0.0
hwa,0.0,0.0,0.0,0.0,2.5775538166778258e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_y,0.0,3.831415805780425e-06,5.4696668700166914e-06,4.160939776374137e-05,4.940311482054925e-05,0.0,0.0,0.0,3.588164060480832e-06,0.0,0.0,0.0,0.0,4.647986474560415e-05,7.042926111183939e-06,6.792048039346762e-06
bof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71409986994252e-05,0.0,0.0,0.0,0.0
fen,0.0,5.738699993382184e-07,5.46164983075126e-07,2.225807664615855e-06,5.7909956087231775e-06,5.846097843619844e-07,5.10490269752676e-07,4.830574924171377e-07,5.374357186466025e-07,5.379787771090215e-07,5.108896918033304e-07,2.0325913050810254e-06,5.545167852951446e-07,0.0,5.274452327344023e-07,0.0
nji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011831238298809934,0.0,0.00020885547720865744
vo_,0.0,0.0,0.0,0.00017206520481955075,0.0,3.2748575629706985e-05,3.4315872887013165e-05,0.0,0.0,0.0,0.0,0.0005237622950432316,0.0,0.0,0.0,0.00020230642362597615
suc,8.888459365588557e-05,0.0,0.0,0.00035659890274196757,8.290197900548703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000394719410757218,0.0,7.563302320785369e-05,0.0,0.0
yam,1.6111704798877845e-05,2.1404998498735636e-05,7.024696003039623e-07,0.0,0.0,1.0902792941820428e-05,3.282926467870035e-07,4.659762353925368e-06,1.693543255438462e-05,6.711824005412883e-05,5.2567921960846e-06,2.1785749207475526e-06,2.6388828054100805e-05,4.2871227644955326e-05,2.3743738367710474e-06,0.00016322971432928675
mne,2.5090241035278578e-05,0.0,0.0,0.0,3.007146119511693e-05,3.122495576491408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003429984259870115
wgo,0.0,0.0,3.0822051399133475e-05,0.0,0.0,0.0,4.52709701875173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.378348998672765e-05,0.0
yoz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.037614411767283e-05
sam,-1.5207736402809954e-15,-1.4336867144213721e-15,-5.392129861377619e-15,-9.37947038048322e-16,-6.197597267896511e-16,-1.8476428501888096e-15,-9.680341200880068e-16,-1.6720886924258672e-15,-9.05893619578223e-16,-4.2101846001926114e-16,-3.8444108627406567e-16,-6.321980465638034e-16,-6.158907904098477e-15,-3.670249904515991e-15,-1.6828518466063074e-15,-1.5310438706562016e-16
kav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010459753980405387
esi,0.0,1.4762067930162509e-06,1.1941983205167359e-05,8.015845675047879e-05,1.158623797113924e-05,1.8797918865207633e-06,7.222438229314077e-06,2.1745557651651717e-06,6.912421450769232e-07,3.45970309557365e-07,5.2567921960846e-06,2.7014329017269652e-05,1.4264231380595029e-06,0.0,1.1532672921459371e-05,2.289795591793602e-06
kae,0.0003298999750372677,0.0,0.0,0.0,0.0,4.713089942840558e-06,0.0,0.0,0.0,2.6022920912499235e-05,0.0,0.0,0.0,0.0,0.0,0.0
icn,0.0006857999216185803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dhi,0.0,0.0,0.00010392367052969243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2821945833562014e-06,0.0
ika,0.00014155208057018646,0.00010157498988286464,0.00025942836696068484,0.0,0.0,0.00022098249848883007,0.00010260854422028786,0.0001840449046109295,0.00011017432232255351,0.0001075957554218043,7.356811561967957e-05,0.0,0.00011922110883845607,0.00010590314749414495,0.0002231093334466522,0.0003128240280979434
lwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.471252843146704e-05
ucu,0.0,0.0,0.0,4.458149760374061e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.785249674937874e-06,0.0,0.0,0.0,0.0
end,0.0,1.3462424562894443e-05,0.0,0.00054143201836347,0.00014630112993018992,0.00013925359631581583,1.5660398137283645e-05,1.1332052657755271e-05,4.849120095564663e-06,4.8540199479782945e-05,8.297285969905734e-06,0.0009487612509078691,0.0,0.0,6.66257054392318e-06,0.0
eep,0.0,0.0,0.0,0.0,0.0006272047620582709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imt,0.0,0.0,9.08046743846867e-06,0.0,0.0,7.937710627894364e-05,1.1316459106171203e-05,9.369792329885156e-06,2.9784452773245677e-06,1.4907274418011376e-06,0.0,0.0,1.536553901291359e-06,0.0,1.1692313763150877e-05,1.4094773166143262e-06
_wa,4.538130185017259e-05,4.05956868079469e-06,0.00018545197448024603,0.0,0.0002863455955724412,1.2406626451037038e-05,0.000190081442489675,0.00018980765321656,0.0001289166600568462,1.1417020215393047e-05,0.00019877245491444894,0.0,8.059290730036192e-05,0.0001774543220240556,0.00014992474797897182,4.3506116244078436e-05
nbi,0.0,0.0,0.0,0.0,0.0,0.0,4.089916860229059e-05,5.160176663514728e-05,5.023429684673165e-05,0.0,0.0,0.0,0.0,0.0,3.521463055591969e-05,0.0
ite,9.667022879326704e-06,3.690516982540627e-07,3.5123480015198116e-07,2.862802026802814e-06,2.068971066274864e-05,2.970071180702806e-05,3.282926467870035e-07,3.106508235950245e-07,3.456210725384616e-07,1.7298515477868253e-06,0.0,6.971439746392168e-06,3.566057845148757e-07,0.0,7.123121510313141e-06,3.107579731719889e-05
gg_,0.0,0.0,0.0,0.0,5.187407603155681e-06,0.0,0.0,0.0,0.0,8.674306970833079e-05,7.825649436978455e-05,0.0,0.0,0.0,0.0,0.0
mwo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.792048039224277e-06
_ec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009770759531793072,0.0,0.0,0.0,0.0
ike,0.00024876433806089016,0.0,1.5134112397447787e-06,0.0,0.0001105440873360147,4.049852361170593e-05,1.4145573882714004e-06,1.3385417614121651e-06,0.0,1.4907274418011376e-06,1.4156641780503035e-06,0.0,0.0,0.0,0.0,0.0001240340038620607
sg_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6187998265900265e-05,0.0,0.0,0.0,0.0
a_n,-7.859006258410797e-14,-4.0454148014154864e-14,-3.304323482124699e-14,-1.3908414649916545e-14,-2.905123719326489e-16,-3.8606937269659505e-14,-3.975086140742339e-14,-4.7123821323062925e-14,-5.529186413782798e-14,-2.542303777808615e-14,-4.4272235495321394e-14,-4.670108150422935e-15,-4.0458516963508696e-14,-3.662630008520457e-14,-4.7802518020109355e-14,-5.118279659603681e-14
k_a,6.878626784867675e-06,1.462637458849814e-05,1.3580731318497314e-05,2.3522087901134885e-06,1.8399578382532404e-05,2.9436787460882814e-05,5.712145842512037e-06,6.906626525022108e-06,1.0022754555054108e-05,2.407891720648726e-05,9.686486845079607e-06,0.0,3.033448894258308e-05,7.868568222346938e-06,1.0000380493776942e-05,2.577044456013537e-05
a_t,-2.3364613200680746e-14,-1.642694054716536e-14,-2.3771401766926943e-14,-1.5261738233386265e-14,-1.1620494877305956e-15,-2.9351126420142233e-14,-2.2495269076330827e-14,-2.7509493965823836e-14,-1.66943252750844e-14,-3.128491018296971e-14,-1.9883292982094675e-14,-8.075820207718263e-15,-1.2801849220714179e-14,-2.6644236331053808e-14,-2.3528173930854224e-14,-4.2119016881752106e-14
cif,0.0,0.0,0.0,9.689938963873958e-05,0.00015562222809467044,0.0,0.0,0.0,0.0,0.0,0.0,0.00014201748086077297,0.0,0.0,0.0,0.0
uud,2.339068254102252e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.870770460013925e-05,6.32225716587446e-05,0.0,0.0,0.0,3.106283091207343e-06,0.0015032063362560922,0.0,0.0
iet,0.0,0.0,0.0,8.619089536774998e-05,5.155107633448617e-05,3.90311947061426e-06,0.0,0.0,0.0,0.0,0.0,0.00012665799393293505,0.0,0.0,0.0,0.0
ari,-1.0947056534584684e-14,-7.462080248554611e-15,-7.20046609537621e-15,-3.0952252255594626e-15,-2.7889187705534295e-15,-1.1455385671170621e-14,-7.314035573998275e-15,-7.924246411931285e-15,-6.098605260374824e-15,-1.300299320751795e-14,-5.489818711993657e-15,-3.2425641743111205e-15,-1.5539141622535723e-14,-1.1061549020184875e-14,-4.223005577332809e-15,-2.4496701930499226e-15
n_y,0.00012137484281821308,3.3214652842865645e-06,0.0,0.00014371266174550125,3.35173312736528e-05,1.127875131912458e-06,5.252682348592056e-06,3.106508235950245e-07,2.764968580307693e-06,3.45970309557365e-07,3.285495122552875e-06,0.00014291451480103945,0.0,4.531325959941481e-05,2.0012579481355967e-05,1.1121864302997496e-05
usl,0.0,0.0,1.4585778320044513e-05,4.458149760400861e-06,1.5035730597558466e-05,3.90311947061426e-06,5.112396075286324e-06,1.290044165878682e-05,8.970410151202082e-06,0.0,8.527326931373227e-06,0.0,0.0,0.0,0.0,0.0
anr,2.787804559475398e-06,7.66283161156085e-06,0.0,0.0,0.0,7.80623894122852e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011546481666889495
bly,0.0,0.0,0.0,0.0,1.7183692111185503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.829662450991559e-05
oe_,0.0,6.360724938844629e-06,4.540233719190495e-06,4.317365098543278e-06,2.674453725845499e-05,4.859822833357786e-06,4.950950858902095e-06,4.684896164897341e-06,3.72305659661976e-06,4.47218232536023e-06,3.539160445091585e-06,0.0,3.841384753191305e-06,0.0,4.384617661139241e-06,0.0
sep,4.488562871270378e-05,0.0,0.0,4.962524343911084e-05,7.429091608904644e-05,1.163759056313183e-05,0.0,0.0,0.0,0.0005354662979582071,0.0,0.00014026817354298034,0.0,0.0,0.0,3.6452261984765915e-05
ti_,1.245939945938296e-05,9.453632355980503e-06,6.026449522583183e-05,3.417621006811951e-05,0.0,0.001801458709180199,3.712894797632825e-05,8.257923019048173e-05,3.825351321845651e-05,0.0004324172214998337,2.8265486203674917e-05,2.2743740009911986e-05,2.430206216422849e-05,2.2425419433688776e-05,3.803423400911886e-05,9.486053212319768e-07
unb,0.0,0.0,0.0,0.0,2.577553816708814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9578095747024835e-05,0.0,0.0
uck,0.0,0.0,0.0,0.0,0.00013746953688948402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_e,0.0,0.0,0.0,4.9039647364114676e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011534924447394387,0.0,0.0,0.0,0.0
ssi,1.1834543976967e-05,0.0,0.0,2.1028163627915932e-06,0.00013069618183696177,0.00013807651037725798,0.0,0.0,0.0,1.2706293015828755e-05,0.0,0.0,0.0,1.195831846845583e-05,0.0,0.0
_av,0.0,0.0,0.0,6.241409664561205e-05,1.7183692111495388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00014022849328289237,0.0,0.0,0.0,0.00010527674460987482
bay,8.995701846040129e-05,4.723861737652003e-05,7.024696003039624e-05,8.588406080408441e-07,0.0,6.466484089631425e-05,0.00011621559696259922,0.0001227070753200347,9.850200567346156e-05,2.940747631237603e-05,0.0005414495961967137,0.0,5.9909771798499126e-05,0.0002659101461522546,0.00010854280396667644,3.271136559705146e-07
zeq,0.0,0.0,4.348914180343273e-06,3.5446602456507744e-06,0.0,0.0,4.064849343791232e-06,3.846412061911681e-06,0.0,4.283730383665657e-06,0.0,5.394929751653091e-06,0.0,0.0,2.099927790205457e-06,0.0
adb,0.0,0.0,5.469666869983812e-05,0.0,0.0,5.854679205886196e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002513057774512982
tei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039806798092490293,0.0,0.0,0.0,0.0
nxi,0.0,0.0,0.0,0.0,0.00011169399872270579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpa,0.00016380233212192472,0.00010444163060589975,0.00016929517367325492,8.588406080408441e-07,0.0,0.00014248822499827389,0.0003266511835530685,0.00027181947064564645,0.00017834047342984622,0.00010033138977163588,0.000367975453725922,0.0,0.00010056283123319495,0.00010690673222855949,0.00016925893493553607,3.2711365597051457e-06
rua,0.0,0.0,0.0,0.0,0.0,0.0002423394596598317,0.0,0.0,5.7201374357911786e-05,0.0,7.15473387462989e-05,0.0,3.416911400328078e-05,0.0,2.0682438764700807e-05,0.0
_ud,5.6709958461571525e-06,0.0,0.0,0.0,0.0,9.263084793595708e-06,5.777620244080881e-06,4.373713526169825e-06,1.8247749302542844e-05,1.2177458641931993e-06,0.0,3.0672581158418453e-06,1.255180595687381e-06,6.685358577614888e-06,1.193902581440637e-06,0.0
ak_,6.878626784867675e-06,3.745778858030011e-05,7.282667169544183e-05,3.113217516326676e-05,8.199812105259006e-06,0.00020914655782392668,5.8549494885748387e-05,3.678529344848732e-05,7.032632779462966e-05,0.00011103056267435791,3.1441383529930524e-05,0.0,8.238571428724268e-05,9.350481904222279e-05,6.590414686062838e-05,9.754824720002161e-05
mbu,2.8354979230785763e-06,0.0,0.0,1.3099433105644852e-05,0.0,5.293191310626119e-06,4.622096195264705e-06,6.560570289254738e-06,2.0680782542881892e-05,3.166139246902318e-05,3.4692844907134777e-06,0.0,2.510361191374762e-06,0.0007105581116779252,0.0,0.0
inl,9.256347462641418e-06,0.0,3.48084585137938e-05,0.0,8.91484575281833e-07,1.4579468500073359e-05,4.668039381250547e-05,3.814844019987835e-05,2.308295089904251e-05,2.0870184185014407e-05,7.078320890183169e-07,0.0,1.1524154259573916e-05,1.1691446564014252e-06,2.7769245187215194e-05,0.0
uu_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021011970122334218,0.0,0.0,0.0,9.295972949064948e-05,0.0,0.0
gui,0.0,0.0,0.0,0.0009124346509620428,4.725515330661232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00047044397746518726,2.5915434937186e-05,0.0,0.0,0.0
ndl,0.0,0.0,0.0,0.0,5.1551076333556516e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as_,-1.1512633508242906e-14,-1.0882200362475475e-14,-9.469106098028988e-15,-1.3372444913888934e-14,-1.54746256782791e-14,-7.724906773646547e-15,-8.00548851691828e-15,-7.69160798515899e-15,-1.0660426701822304e-14,-1.1853288951311506e-14,-1.3839879105866361e-14,-3.774834142547097e-14,-1.0465136194768958e-14,-9.88046514087696e-15,-9.604956294309584e-15,-2.5109119478761707e-15
j_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8093999132950133e-05,0.0,0.0,0.0,0.0
dui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6146738272066684e-05,0.0,0.0,0.0,0.0,1.267632674872493e-05,0.0,0.0
